Year,County,Latitude,Longitude,Industry Sector,Total Release
2012,WASHINGTON,43.3311,-88.28976999999999,Other,0.0
2012,CLARK,44.73692,-90.57769,Food,0.0
2012,ONEIDA,45.6391,-89.421,Paper,1948.0
2012,FOND DU LAC,43.759661,-88.468509,Machinery,2553.0
2012,CALUMET,44.206556,-88.28875,Food,0.0
2012,LINCOLN,45.450849,-89.740303,Paper,0.402
2012,WALWORTH,42.656000000000006,-88.53025,Fabricated Metals,1.5
2012,OUTAGAMIE,44.26963,-88.39713,Primary Metals,71.0
2012,WAUPACA,44.390809999999995,-88.74459,Food,0.0
2012,ROCK,42.781110999999996,-88.968889,Chemicals,25.0
2012,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.035
2012,DANE,43.07139,-89.30628,Machinery,16.2
2012,MILWAUKEE,43.030372,-87.919832,Electric Utilities,20450.0
2012,DODGE,43.22971,-88.70836,Fabricated Metals,0.0
2012,PRICE,45.69961,-90.41198,Fabricated Metals,0.0
2012,MARATHON,44.95495,-89.73145,Fabricated Metals,1545.0
2012,KENOSHA,42.52813,-87.90536999999999,Primary Metals,250.0
2012,OCONTO,44.89208,-87.89421999999999,Transportation Equipment,1357.0
2012,EAU CLAIRE,44.84053,-91.54299999999999,Computers and Electronic Products,0.0
2012,EAU CLAIRE,44.84053,-91.54299999999999,Computers and Electronic Products,3405.0
2012,DANE,43.0777,-89.1976,Chemicals,0.0
2012,JACKSON,44.48753,-90.85503800000001,Chemicals,1401.0
2012,WAUKESHA,42.991807,-88.251049,Plastics and Rubber,0.0
2012,DANE,43.03174,-89.30134,Petroleum Bulk Terminals,0.90064
2012,WAUKESHA,43.01723,-88.21338,Fabricated Metals,39.55
2012,SHEBOYGAN,43.70823,-87.7526,Primary Metals,90322.15
2012,MILWAUKEE,43.12872,-87.98425999999999,Plastics and Rubber,39572.0
2012,OZAUKEE,43.39694,-87.94966,Primary Metals,41528.0
2012,OZAUKEE,43.39694,-87.94966,Primary Metals,5596.9
