Year,County,Latitude,Longitude,Industry Sector,Total Release
2010,LA CROSSE,43.83699,-91.23522,Fabricated Metals,453.0
2010,OUTAGAMIE,44.26963,-88.39713,Primary Metals,12340.0
2010,SHEBOYGAN,43.726944,-87.738056,Chemicals,2110.11
2010,MILWAUKEE,42.947167,-87.8615,Fabricated Metals,251.0
2010,EAU CLAIRE,44.81617,-91.49868000000001,Plastics and Rubber,2995.2
2010,MILWAUKEE,42.86233,-87.98536999999999,Fabricated Metals,0.08
2010,MILWAUKEE,42.86233,-87.98536999999999,Fabricated Metals,25.0
2010,MILWAUKEE,43.164444,-88.001944,Chemical Wholesalers,27.0
2010,WAUKESHA,43.0499,-88.2061,Machinery,5.0
2010,WOOD,44.4289,-89.7817,Paper,0.60527
2010,OZAUKEE,43.37232,-87.88734000000001,Hazardous Waste,763.4689999999999
2010,RACINE,42.70411,-87.83699,Electrical Equipment,74.0
2010,MILWAUKEE,43.02786,-87.90968000000001,Chemicals,1683.0
2010,MANITOWOC,44.09178,-87.66396999999999,Food,810.0
2010,ROCK,42.640617999999996,-89.007214,Paper,7949.0
2010,EAU CLAIRE,44.80053,-91.52452,Nonmetallic Mineral Product,5457.0
2010,MARINETTE,45.09713,-87.61406,Chemicals,5117.0
2010,OZAUKEE,43.38074,-87.94577,Chemicals,14825.0
2010,OZAUKEE,43.38074,-87.94577,Chemicals,1715.0
2010,MILWAUKEE,43.1779,-87.96739000000001,Computers and Electronic Products,598.0
2010,SHEBOYGAN,43.70823,-87.7526,Primary Metals,4326.175
2010,RACINE,42.76797,-87.88659,Electrical Equipment,5.47
2010,MANITOWOC,44.07005,-87.68757,Machinery,52.0
2010,KENOSHA,42.5381,-87.9033,Electric Utilities,48621.0
2010,BROWN,44.54119,-88.01279,Electric Utilities,33000.0
2010,DANE,43.05593,-89.47185,Chemicals,255.0
2010,MILWAUKEE,43.126490000000004,-87.95184,Chemicals,0.0
2010,ONEIDA,45.674015999999995,-89.305962,Transportation Equipment,0.0
2010,DODGE,43.47716,-88.81924000000001,Fabricated Metals,15.0
2010,WINNEBAGO,44.20629,-88.43709,Paper,0.0
2010,EAU CLAIRE,44.847592999999996,-91.569313,Chemicals,0.0
2010,DANE,42.97862,-89.54222,Miscellaneous Manufacturing,2680.0
2010,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,18.0
2010,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,660.0
2010,BURNETT,45.78627,-92.684487,Fabricated Metals,0.0
2010,WINNEBAGO,43.97801,-88.54831,Chemicals,0.0
2010,OZAUKEE,43.338241,-87.952688,Machinery,0.0
2010,MILWAUKEE,43.13712,-87.9565,Fabricated Metals,2210.0
2010,BROWN,44.51075,-87.98285,Chemicals,976.0
2010,LA CROSSE,43.83365,-91.25098,Petroleum Bulk Terminals,0.0
2010,EAU CLAIRE,44.756796,-91.45635,Hazardous Waste,76.0
2010,BROWN,44.45428,-88.07714,Paper,64.3
2010,WINNEBAGO,44.243301,-88.4701,Transportation Equipment,49.0
2010,MARATHON,44.88913,-89.6248,Paper,7257.984
2010,SHEBOYGAN,43.7375,-87.763889,Machinery,18.9
2010,PRICE,45.93657,-90.44776,Paper,141950.0
2010,WINNEBAGO,44.16243,-88.47349,Primary Metals,137194.0
2010,WINNEBAGO,44.16243,-88.47349,Primary Metals,22510.0
2010,SHEBOYGAN,43.72639,-87.80724000000001,Fabricated Metals,10.0
2010,WAUKESHA,43.07861,-88.2477,Primary Metals,565.0
2010,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,0.0
2010,KENOSHA,42.52813,-87.90536999999999,Primary Metals,250.0
2010,WINNEBAGO,44.19793,-88.45321,Paper,81.4031
2010,MANITOWOC,44.142379,-87.573041,Fabricated Metals,0.0
2010,MILWAUKEE,43.110690000000005,-87.91675,Fabricated Metals,0.0
2010,EAU CLAIRE,44.84053,-91.54299999999999,Computers and Electronic Products,0.0
2010,GREEN LAKE,43.9637,-88.948,Primary Metals,0.0
2010,MILWAUKEE,43.0297,-88.0604,Chemicals,0.0
2010,MILWAUKEE,43.16509,-88.01641,Fabricated Metals,0.0
2010,JEFFERSON,42.84575,-88.71271,Computers and Electronic Products,0.15
2010,ROCK,42.72694,-89.12168,Chemicals,0.0
2010,WAUKESHA,43.00147,-88.12739,Plastics and Rubber,28053.0
2010,BARRON,45.5399,-92.0179,Nonmetallic Mineral Product,15650.0
2010,MILWAUKEE,43.13483,-87.95519,Chemical Wholesalers,5.0
2010,JUNEAU BOROUGH,43.74361,-90.272,Fabricated Metals,6.0
2010,JEFFERSON,42.841927,-88.7178,Electrical Equipment,7.2
2010,BROWN,44.4259,-88.10172,Chemicals,0.0
2010,WAUKESHA,43.1898,-88.087593,Fabricated Metals,750.0
2010,MILWAUKEE,43.126490000000004,-87.95184,Chemicals,12.0
2010,BROWN,44.483909999999995,-87.99586,Furniture,0.0
2010,BROWN,44.483909999999995,-87.99586,Furniture,18.0
2010,FOND DU LAC,43.79254,-88.44588,Food,44457.0
2010,DANE,42.92689,-89.2194,Plastics and Rubber,1312.0
2010,MARATHON,44.958259000000005,-89.63095200000001,Chemicals,500.0
2010,GREEN,42.59206,-89.6543,Machinery,615.0
2010,OUTAGAMIE,44.2829,-88.2518,Paper,26208.0
2010,KENOSHA,42.57428,-87.850032,Primary Metals,0.0
2010,RACINE,42.71464,-87.88606,Chemicals,3850.0
2010,ROCK,42.659167,-89.01861099999999,Chemicals,0.0
2010,SHEBOYGAN,43.75885,-87.72955999999999,Fabricated Metals,760.0
2010,SHEBOYGAN,43.75885,-87.72955999999999,Fabricated Metals,87.0
