Year,County,Latitude,Longitude,Industry Sector,Total Release
2015,EAU CLAIRE,44.756796,-91.45635,Hazardous Waste,76.0
2015,OUTAGAMIE,44.373832,-88.739211,Furniture,250.0
2015,KENOSHA,42.526339,-87.902381,Fabricated Metals,3070.7329999999997
2015,EAU CLAIRE,44.84402,-91.57955,Wood Products,3.83
2015,LA CROSSE,43.876515999999995,-91.16153299999999,Plastics and Rubber,16236.0
2015,JEFFERSON,43.1817,-88.71559,Fabricated Metals,5.0
2015,BROWN,44.483979999999995,-88.05507,Machinery,443.31
2015,BROWN,44.51292,-88.02285,Fabricated Metals,1920.05
2015,MILWAUKEE,43.164444,-88.001944,Chemicals,0.0
2015,BROWN,44.5241,-88.0031,Paper,0.845
2015,MILWAUKEE,43.08201,-87.90191999999999,Plastics and Rubber,0.85
2015,WASHINGTON,43.225865,-88.150456,Food,501.5
2015,WINNEBAGO,44.16243,-88.47349,Primary Metals,0.1188
2015,WAUKESHA,43.02691,-88.22054,Electrical Equipment,76.0
2015,WOOD,44.403999999999996,-89.8255,Paper,0.0
2015,ONEIDA,45.820627,-89.72536,Wood Products,0.0
2015,MARATHON,44.754528,-90.296486,Food,397.0
2015,WAUKESHA,42.961206,-88.330841,Electrical Equipment,5.0
2015,MARINETTE,45.08663,-87.64166999999999,Transportation Equipment,1677.41
2015,COLUMBIA,43.562852,-89.48657800000001,Electrical Equipment,8906.2308
2015,MANITOWOC,43.9208,-88.0262,Fabricated Metals,7.0
2015,OCONTO,44.873593,-88.14389,Paper,128.86
2015,FOND DU LAC,43.78245,-88.45053,Machinery,5.0
2015,WOOD,44.3143,-89.8962,Paper,5e-05
2015,WOOD,44.3143,-89.8962,Paper,62429.0
2015,MILWAUKEE,43.183,-87.97795,Primary Metals,0.07535
2015,WAUKESHA,43.1319,-88.2059,Printing,25928.0
2015,WOOD,44.42328,-89.831663,Paper,0.6399600000000001
2015,WAUKESHA,43.123611,-88.531362,Plastics and Rubber,117.0
2015,WAUKESHA,43.123611,-88.531362,Plastics and Rubber,1023.0
2015,DANE,43.04953,-89.29171,Food,10.0
2015,MILWAUKEE,42.99419,-87.91113,Nonmetallic Mineral Product,0.0
2015,DOUGLAS,46.726009999999995,-92.12578,Petroleum,0.0
2015,WASHINGTON,43.222,-88.141,Fabricated Metals,20.0
2015,KENOSHA,42.5381,-87.9033,Electric Utilities,1314.0
2015,WAUKESHA,43.18307,-88.09091,Fabricated Metals,2300.0
2015,ROCK,42.73898,-88.9826,Transportation Equipment,2.4444
2015,WASHINGTON,43.37427,-88.16655,Chemical Wholesalers,30.22
2015,WAUPACA,44.3621,-89.0817,Primary Metals,14624.0
2015,FOND DU LAC,43.616667,-88.716667,Food,76606.34
2015,SHEBOYGAN,43.820221999999994,-87.74130600000001,Electrical Equipment,2.24
2015,OUTAGAMIE,44.2829,-88.2518,Paper,66300.0
2015,OUTAGAMIE,44.2829,-88.2518,Paper,17559.0
2015,MARATHON,44.79902,-90.08664,Fabricated Metals,11.0
2015,OZAUKEE,43.20711,-87.98153,Transportation Equipment,0.0
2015,MILWAUKEE,43.187165,-88.043929,Petroleum Bulk Terminals,7.0
2015,KEWAUNEE,44.55172,-87.70324000000001,Fabricated Metals,251.0
2015,MILWAUKEE,43.0349,-87.92815,Chemicals,221.0
2015,SHEBOYGAN,43.715592,-87.70775,Electric Utilities,107.06366399999999
2015,DANE,43.086889,-89.336139,Primary Metals,10.782
2015,WASHINGTON,43.3311,-88.28976999999999,Other,0.0
2015,WALWORTH,42.57784,-88.4206,Plastics and Rubber,0.0
2015,WALWORTH,42.603629999999995,-88.43136,Fabricated Metals,872.7527
2015,MARATHON,44.9794,-89.6338,Electrical Equipment,63.0
2015,SHAWANO,44.73465,-88.447623,Furniture,3.0
2015,DANE,43.1174,-89.50925,Furniture,0.0
2015,JEFFERSON,43.081692,-88.894954,Plastics and Rubber,32836.0
2015,DANE,42.98596,-89.54394,Fabricated Metals,0.0
2015,ROCK,42.781110999999996,-88.968889,Chemicals,10.9
2015,BROWN,44.5241,-88.0031,Paper,38894.0
2015,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.0
2015,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,16.0
2015,SHAWANO,44.73049,-88.35906999999999,Food,27493.0
2015,WOOD,44.403999999999996,-89.8255,Paper,0.0
2015,WAUKESHA,43.07861,-88.2477,Primary Metals,1546.0
2015,DODGE,43.22971,-88.70836,Fabricated Metals,0.0
2015,SHEBOYGAN,43.774167,-87.728889,Chemicals,0.0
2015,JEFFERSON,42.87999,-88.60273000000001,Chemicals,1.3
2015,COLUMBIA,43.5706,-89.0613,Chemicals,0.0
2015,OUTAGAMIE,44.288909999999994,-88.26729,Fabricated Metals,0.0
2015,OZAUKEE,43.39694,-87.94966,Primary Metals,396169.66
2015,OZAUKEE,43.38074,-87.94577,Chemicals,429.0
2015,DOUGLAS,46.726009999999995,-92.12578,Petroleum,634.0
2015,MANITOWOC,44.07005,-87.68757,Machinery,23.0
2015,COLUMBIA,43.4861,-89.4204,Electric Utilities,228747.6
2015,WAUKESHA,42.99125,-88.24795999999999,Primary Metals,0.0
2015,SHEBOYGAN,43.730990000000006,-87.72955,Fabricated Metals,0.02
2015,FOND DU LAC,43.843140000000005,-88.81896,Food,32419.0
2015,OZAUKEE,43.38387,-87.93933,Primary Metals,0.4
2015,EAU CLAIRE,44.847592999999996,-91.569313,Chemicals,0.0
2015,BROWN,44.4925,-88.0323,Paper,0.0
2015,DODGE,43.47716,-88.81924000000001,Fabricated Metals,15.0
2015,KENOSHA,42.58628,-87.92797,Electrical Equipment,0.002
2015,OUTAGAMIE,44.291154999999996,-88.48684,Transportation Equipment,2.0
