Year,County,Latitude,Longitude,Industry Sector,Total Release
2017,FOND DU LAC,43.759661,-88.468509,Machinery,5548.0
2017,CALUMET,44.206556,-88.28875,Food,2690.6
2017,CLARK,44.76133,-90.59814,Food,6742.2
2017,GREEN,42.5949,-89.66691,Chemicals,0.0
2017,DANE,42.8662,-89.5309,Machinery,36.63
2017,MILWAUKEE,43.04943,-87.91583,Fabricated Metals,52.0
2017,ROCK,42.670059,-89.037076,Chemicals,314.92
2017,MANITOWOC,44.08278,-87.68194,Fabricated Metals,25.261
2017,RACINE,42.6626,-88.2906,Nonmetallic Mineral Product,30000.0
2017,SHEBOYGAN,43.73046,-87.94505,Fabricated Metals,15075.239
2017,WASHINGTON,43.213139,-88.077285,Fabricated Metals,0.0
2017,WASHINGTON,43.33983,-88.4179,Primary Metals,0.5646100000000001
2017,VILAS,46.055468,-89.101166,Primary Metals,4.0
2017,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,0.0
2017,MARATHON,44.754528,-90.296486,Food,76.0
2017,JACKSON,44.48753,-90.85503800000001,Chemicals,3024.0
2017,MILWAUKEE,42.99432,-87.9372,Fabricated Metals,0.0
2017,DANE,43.203540000000004,-89.20409000000001,Primary Metals,1.798
2017,WASHINGTON,43.208756,-88.073337,Chemicals,49.0
2017,KENOSHA,42.5381,-87.9033,Electric Utilities,3208.0
2017,BROWN,44.483909999999995,-87.99586,Furniture,33.9
2017,WAUKESHA,43.18307,-88.09091,Fabricated Metals,2200.0
2017,GREEN,42.602090000000004,-89.50451,Food,0.0
2017,DANE,43.05593,-89.47185,Chemicals,25.2
2017,COLUMBIA,43.55865,-89.49911999999999,Nonmetallic Mineral Product,17.38
2017,DODGE,43.32835,-88.42118,Printing,10766.0
2017,OUTAGAMIE,44.371944,-88.735833,Food,0.0
2017,DODGE,43.47716,-88.81924000000001,Fabricated Metals,15.0
2017,MILWAUKEE,42.84874,-87.93297,Chemicals,4257.05
2017,EAU CLAIRE,44.847592999999996,-91.569313,Chemicals,0.0
2017,WALWORTH,42.60572,-88.42803,Primary Metals,0.0
2017,MILWAUKEE,43.11067,-87.95644,Primary Metals,65.6
2017,MILWAUKEE,43.133070000000004,-87.98246,Chemical Wholesalers,0.0
2017,SAUK,43.46223,-89.75513000000001,Fabricated Metals,64523.0
2017,RACINE,42.72665,-87.79052,Fabricated Metals,54.76
2017,WASHINGTON,43.3311,-88.28976999999999,Other,0.0
2017,MARATHON,44.88821,-89.62599,Chemicals,2160.0
2017,WINNEBAGO,44.070899,-88.527748,Chemicals,0.0
2017,OUTAGAMIE,44.2863,-88.3123,Food,0.0
2017,EAU CLAIRE,44.756796,-91.45635,Hazardous Waste,132.0
2017,MARINETTE,45.0948,-87.5995,Primary Metals,1015.0
2017,MILWAUKEE,43.03318,-87.94673,Leather,500.0
2017,DUNN,45.050596,-91.980063,Chemicals,1472.5
2017,OUTAGAMIE,44.373832,-88.739211,Furniture,2.755
2017,JEFFERSON,43.081692,-88.894954,Plastics and Rubber,38773.0
2017,MARATHON,44.88913,-89.6248,Paper,21831.935
2017,MANITOWOC,43.911136,-88.02255799999999,Machinery,30.32
2017,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.0
2017,CHIPPEWA,44.9589,-90.9608,Chemicals,0.0
2017,RACINE,42.6626,-88.2906,Nonmetallic Mineral Product,811.77
2017,WINNEBAGO,43.98276,-88.59728,Fabricated Metals,2250.0
2017,OUTAGAMIE,44.29085,-88.29074,Food,0.0
2017,FOND DU LAC,43.704601000000004,-88.384912,Other,1.001
2017,BROWN,44.53417,-87.99084,Fabricated Metals,20.0
2017,EAU CLAIRE,44.84053,-91.54299999999999,Computers and Electronic Products,21634.8
2017,ROCK,42.640617999999996,-89.007214,Paper,2153.0
2017,DODGE,43.53838,-88.9969,Chemicals,0.0
2017,MARATHON,45.01293,-89.64198,Other,9523.8562
2017,TREMPEALEAU,44.58195,-91.20485,Fabricated Metals,5.0
2017,MARATHON,44.912859999999995,-89.59023,Fabricated Metals,4269.0
2017,TREMPEALEAU,44.246225,-91.47649799999999,Transportation Equipment,24.32
2017,DANE,43.05593,-89.48149000000001,Computers and Electronic Products,0.008
2017,JEFFERSON,42.841927,-88.7178,Electrical Equipment,61.0
2017,CHIPPEWA,44.94117,-91.36085,Computers and Electronic Products,2512.4
2017,MONROE,43.9297,-90.8113,Paper,9705.0
2017,MARATHON,44.92349,-89.60205,Plastics and Rubber,11321.0
2017,WAUKESHA,43.186141,-88.063507,Hazardous Waste,5020.0
2017,BROWN,44.5826,-88.05928,Chemicals,0.0
2017,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,8.0
2017,MILWAUKEE,43.11334,-87.96389,Chemicals,5116.6
2017,JEFFERSON,43.18293,-88.7135,Primary Metals,191.0
2017,MILWAUKEE,42.84874,-87.93297,Chemicals,780.25
2017,MILWAUKEE,42.84874,-87.93297,Chemicals,1201.5
2017,WASHINGTON,43.316660999999996,-88.36916,Fabricated Metals,5.0
2017,DODGE,43.40303,-88.70049,Food,0.0
2017,CALUMET,44.03695,-88.15621999999999,Fabricated Metals,10534.0
2017,MARATHON,44.958259000000005,-89.63095200000001,Chemicals,10.0
2017,WAUKESHA,43.007709999999996,-88.11667,Primary Metals,5.0
2017,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,0.0
2017,MILWAUKEE,42.8457,-87.8294,Electric Utilities,12260.0
2017,SHEBOYGAN,43.73437,-87.81633000000001,Machinery,5.03
2017,MILWAUKEE,42.96826,-87.89158,Chemicals,238.0
2017,SAUK,43.46223,-89.75513000000001,Fabricated Metals,2745.0
2017,WAUKESHA,42.98383,-88.2414,Primary Metals,4637.8
2017,SHEBOYGAN,43.67406,-87.78147,Chemicals,0.0
2017,MILWAUKEE,43.13402,-87.99821999999999,Chemicals,0.0
2017,SHEBOYGAN,43.56765,-87.82039,Primary Metals,43.7
2017,OUTAGAMIE,44.477129999999995,-88.4522,Food,0.0
2017,MILWAUKEE,43.016740000000006,-87.9954,Fabricated Metals,0.0
2017,FOND DU LAC,43.771,-88.4588,Food,84584.6
2017,MARATHON,44.92035,-89.59284,Fabricated Metals,563.9
2017,MARATHON,44.88821,-89.62599,Chemicals,1180.0
2017,WAUKESHA,43.183071999999996,-88.087958,Fabricated Metals,0.0
2017,DODGE,43.33378,-88.41856,Chemicals,0.0
2017,MILWAUKEE,43.017720000000004,-87.99316,Primary Metals,2030.0
2017,WINNEBAGO,44.00195,-88.56715,Fabricated Metals,8772.0
2017,WALWORTH,42.660447999999995,-88.521857,Miscellaneous Manufacturing,4766.6603
2017,MILWAUKEE,42.99264,-87.91660999999999,Chemical Wholesalers,0.0
2017,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2017,KENOSHA,42.53286,-87.909111,Chemicals,755.0
2017,SHEBOYGAN,43.760490000000004,-87.73952,Chemicals,2760.4
2017,KENOSHA,42.532222,-87.906111,Chemicals,73450.0
2017,DANE,43.0777,-89.1976,Chemicals,56.0
2017,DOUGLAS,46.6915,-92.072,Petroleum,591.6
2017,SHEBOYGAN,43.70823,-87.7526,Primary Metals,12.9473
2017,MARATHON,44.787657,-89.671823,Fabricated Metals,1712.0
2017,MARATHON,44.787657,-89.671823,Fabricated Metals,2083.0
2017,ROCK,42.72694,-89.12168,Chemicals,3075.0
2017,KENOSHA,42.5381,-87.9033,Electric Utilities,259.0
2017,MILWAUKEE,43.04985,-87.91625,Fabricated Metals,955.0
2017,DODGE,43.32835,-88.42118,Printing,18289.0
2017,JACKSON,44.30089,-90.80696999999999,Transportation Equipment,0.0
2017,ROCK,42.73898,-88.9826,Transportation Equipment,4.2779
2017,ROCK,42.73898,-88.9826,Transportation Equipment,0.0484
2017,MILWAUKEE,42.91062,-87.921,Chemicals,267.75
2017,PORTAGE,44.454601000000004,-89.540802,Food,0.0
2017,FOND DU LAC,43.6968,-88.6768,Petroleum Bulk Terminals,73.20045999999999
2017,WASHINGTON,43.37427,-88.16655,Chemical Wholesalers,34.187
2017,WINNEBAGO,44.23267,-88.46568,Other,0.0
2017,WINNEBAGO,44.23267,-88.46568,Other,0.0
2017,BROWN,44.525553,-88.08827600000001,Chemicals,6.72
2017,OZAUKEE,43.31367,-87.95728000000001,Primary Metals,260.0
2017,MILWAUKEE,43.148789,-88.01233,Chemicals,0.0
2017,MARATHON,44.79902,-90.08664,Fabricated Metals,20.31
2017,COLUMBIA,43.38062,-89.06000999999999,Primary Metals,534.0
2017,MILWAUKEE,43.187165,-88.043929,Petroleum Bulk Terminals,0.160001
2017,MILWAUKEE,43.126462,-87.939868,Paper,4861.0
