Year,County,Latitude,Longitude,Industry Sector,Total Release
2018,EAU CLAIRE,44.756796,-91.45635,Hazardous Waste,6.0
2018,WASHINGTON,43.35157,-88.0782,Food,102.0
2018,MARATHON,44.92035,-89.59284,Fabricated Metals,417.48
2018,OZAUKEE,43.3761,-87.88454,Chemicals,0.0
2018,ROCK,42.781110999999996,-88.968889,Chemicals,89.09
2018,ROCK,42.781110999999996,-88.968889,Chemicals,10660.0756
2018,FOND DU LAC,43.852927,-88.825802,Machinery,5.0
2018,ROCK,42.50553,-89.03795,Transportation Equipment,5.0
2018,MILWAUKEE,43.04943,-87.91583,Fabricated Metals,0.0
2018,WAUKESHA,43.1575,-88.3125,Chemicals,0.0
2018,DODGE,43.34001,-88.45755,Food,0.0
2018,MILWAUKEE,43.133790000000005,-87.94866,Chemicals,100.0
2018,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,0.0
2018,KENOSHA,42.53286,-87.909111,Chemicals,755.0
2018,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2018,MILWAUKEE,43.16145,-88.00204000000001,Primary Metals,173.3348
2018,MILWAUKEE,43.183,-87.97795,Primary Metals,43.88966
2018,FOND DU LAC,43.761340000000004,-88.46741999999999,Fabricated Metals,10.0
2018,OUTAGAMIE,44.25737,-88.39751,Paper,34885.75
2018,WOOD,44.42328,-89.831663,Paper,26.0
2018,WOOD,44.42328,-89.831663,Paper,9163.0
2018,DANE,43.0777,-89.1976,Chemicals,0.0
2018,MILWAUKEE,43.027809999999995,-87.95913,Primary Metals,18.0
2018,WAUKESHA,43.01723,-88.21338,Fabricated Metals,6.97
2018,JUNEAU BOROUGH,43.7467,-90.27315,Machinery,10.0
2018,DODGE,43.32835,-88.42118,Printing,10027.0
2018,SHEBOYGAN,43.730990000000006,-87.72955,Fabricated Metals,0.198659
2018,DANE,43.191590000000005,-89.43772,Machinery,0.0
2018,WALWORTH,42.786721,-88.39214399999999,Primary Metals,3882.0
2018,MILWAUKEE,42.91062,-87.921,Chemicals,5.0
2018,DODGE,43.351944,-88.999444,Chemicals,255.0
2018,SAUK,43.26657,-89.72683,Chemicals,5147.0
2018,GRANT,43.185359999999996,-90.42955,Food,12.0
2018,MILWAUKEE,43.042120000000004,-87.96307,Beverages,0.0
2018,JUNEAU BOROUGH,43.878501,-90.168775,Machinery,0.0
2018,SHEBOYGAN,43.67406,-87.78147,Chemicals,1802.0
2018,ROCK,42.659167,-89.01861099999999,Chemicals,0.0
2018,VERNON,,,Fabricated Metals,0.0
2018,MARATHON,44.88821,-89.62599,Chemicals,2349.0
2018,WASHINGTON,43.3366,-88.4162,Fabricated Metals,23.023000000000003
2018,WINNEBAGO,44.180690000000006,-88.46497,Food,0.0
2018,LA CROSSE,43.83699,-91.23522,Fabricated Metals,0.0
2018,WALWORTH,42.603629999999995,-88.43136,Fabricated Metals,690.6786
2018,ONEIDA,45.6391,-89.421,Paper,1746.0
2018,BUFFALO,44.307972,-91.910973,Electric Utilities,3285.928
2018,WASHINGTON,43.4359,-88.1755,Fabricated Metals,0.0
2018,WASHINGTON,43.4359,-88.1755,Fabricated Metals,5.0
2018,MARATHON,44.950179999999996,-89.63766,Nonmetallic Mineral Product,2117.65
2018,MILWAUKEE,43.017720000000004,-87.99316,Primary Metals,1244.0
2018,WALWORTH,42.602759999999996,-88.71806,Electrical Equipment,0.0
2018,SHEBOYGAN,43.726944,-87.738056,Chemicals,0.0
2018,MARATHON,44.88913,-89.6248,Paper,7480.48
2018,MARATHON,44.88913,-89.6248,Electric Utilities,1.1
2018,LA CROSSE,43.916333,-91.25930600000001,Printing,594.8
2018,MANITOWOC,43.911136,-88.02255799999999,Machinery,2.2
2018,LA CROSSE,43.789569,-91.227025,Machinery,2228.0
2018,WAUKESHA,43.1575,-88.3125,Chemicals,1.94
2018,JEFFERSON,43.1817,-88.71559,Fabricated Metals,0.0
2018,JEFFERSON,43.1817,-88.71559,Fabricated Metals,0.0
2018,WOOD,44.4289,-89.7817,Paper,17.0
2018,WINNEBAGO,44.00195,-88.56715,Fabricated Metals,21947.0
2018,MILWAUKEE,43.01686,-87.97283,Machinery,44.5
2018,MILWAUKEE,42.90456,-87.9272,Computers and Electronic Products,465.0
2018,MILWAUKEE,42.87417,-87.85351,Other,0.0
2018,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2018,CLARK,44.58232,-90.40773,Food,0.0
2018,MILWAUKEE,42.91583,-87.91982,Primary Metals,3.87
2018,DANE,43.0777,-89.1976,Chemicals,0.0
2018,KENOSHA,42.532222,-87.906111,Chemicals,40405.21
2018,MILWAUKEE,43.17875,-88.04321999999999,Fabricated Metals,0.57
2018,MARINETTE,45.08663,-87.64166999999999,Transportation Equipment,639.474
2018,WAUPACA,44.3559,-89.054,Primary Metals,19.066
2018,LANGLADE,45.16601,-89.15059000000001,Machinery,44.21
2018,WAUKESHA,42.991807,-88.251049,Plastics and Rubber,3.99
2018,WINNEBAGO,44.204756,-88.45215999999999,Paper,115419.0
2018,COLUMBIA,43.3437,-89.0228,Printing,6791.0
2018,MARATHON,44.91547,-89.598962,Machinery,6.96
2018,JUNEAU BOROUGH,43.74361,-90.272,Fabricated Metals,0.0
2018,DODGE,43.53838,-88.9969,Chemicals,772.0
2018,FOND DU LAC,43.843140000000005,-88.81896,Food,0.0
